lead_id,occurred_at,channel
Social_2025-11-16 00:00:00_l4,2025-11-16,Social
Social_2025-11-16 00:00:00_l5,2025-11-16,Social
Social_2025-11-16 00:00:00_l6,2025-11-16,Social
Social_2025-11-16 00:00:00_l7,2025-11-16,Social
Social_2025-11-16 00:00:00_l8,2025-11-16,Social
Social_2025-11-16 00:00:00_l9,2025-11-16,Social
Social_2025-11-16 00:00:00_l10,2025-11-16,Social
Social_2025-11-16 00:00:00_l11,2025-11-16,Social
Social_2025-11-16 00:00:00_l12,2025-11-16,Social
Social_2025-11-16 00:00:00_l13,2025-11-16,Social
Social_2025-11-16 00:00:00_l14,2025-11-16,Social
Search_2025-11-17 00:00:00_l0,2025-11-17,Search
Search_2025-11-17 00:00:00_l1,2025-11-17,Search
Search_2025-11-17 00:00:00_l2,2025-11-17,Search
Search_2025-11-17 00:00:00_l3,2025-11-17,Search
Search_2025-11-17 00:00:00_l4,2025-11-17,Search
Search_2025-11-17 00:00:00_l5,2025-11-17,Search
Search_2025-11-17 00:00:00_l6,2025-11-17,Search
Search_2025-11-17 00:00:00_l7,2025-11-17,Search
Social_2025-11-17 00:00:00_l0,2025-11-17,Social
Social_2025-11-17 00:00:00_l1,2025-11-17,Social
Social_2025-11-17 00:00:00_l2,2025-11-17,Social
Social_2025-11-17 00:00:00_l3,2025-11-17,Social
Social_2025-11-17 00:00:00_l4,2025-11-17,Social
Social_2025-11-17 00:00:00_l5,2025-11-17,Social
Social_2025-11-17 00:00:00_l6,2025-11-17,Social
Social_2025-11-17 00:00:00_l7,2025-11-17,Social
Social_2025-11-17 00:00:00_l8,2025-11-17,Social
Search_2025-11-18 00:00:00_l0,2025-11-18,Search
Search_2025-11-18 00:00:00_l1,2025-11-18,Search
Search_2025-11-18 00:00:00_l2,2025-11-18,Search
Search_2025-11-18 00:00:00_l3,2025-11-18,Search
Search_2025-11-18 00:00:00_l4,2025-11-18,Search
Search_2025-11-18 00:00:00_l5,2025-11-18,Search
Search_2025-11-18 00:00:00_l6,2025-11-18,Search
Search_2025-11-18 00:00:00_l7,2025-11-18,Search
Search_2025-11-18 00:00:00_l8,2025-11-18,Search
Search_2025-11-18 00:00:00_l9,2025-11-18,Search
Search_2025-11-18 00:00:00_l10,2025-11-18,Search
Search_2025-11-18 00:00:00_l11,2025-11-18,Search
Search_2025-11-18 00:00:00_l12,2025-11-18,Search
Search_2025-11-18 00:00:00_l13,2025-11-18,Search
Search_2025-11-18 00:00:00_l14,2025-11-18,Search
Search_2025-11-18 00:00:00_l15,2025-11-18,Search
Search_2025-11-18 00:00:00_l16,2025-11-18,Search
Search_2025-11-18 00:00:00_l17,2025-11-18,Search
Search_2025-11-18 00:00:00_l18,2025-11-18,Search
Search_2025-11-18 00:00:00_l19,2025-11-18,Search
Search_2025-11-18 00:00:00_l20,2025-11-18,Search
Search_2025-11-18 00:00:00_l21,2025-11-18,Search
Search_2025-11-18 00:00:00_l22,2025-11-18,Search
Search_2025-11-18 00:00:00_l23,2025-11-18,Search
Search_2025-11-18 00:00:00_l24,2025-11-18,Search
Search_2025-11-18 00:00:00_l25,2025-11-18,Search
Search_2025-11-18 00:00:00_l26,2025-11-18,Search
Search_2025-11-18 00:00:00_l27,2025-11-18,Search
Search_2025-11-18 00:00:00_l28,2025-11-18,Search
Search_2025-11-18 00:00:00_l29,2025-11-18,Search
Search_2025-11-18 00:00:00_l30,2025-11-18,Search
Social_2025-11-18 00:00:00_l0,2025-11-18,Social
Social_2025-11-18 00:00:00_l1,2025-11-18,Social
Social_2025-11-18 00:00:00_l2,2025-11-18,Social
Social_2025-11-18 00:00:00_l3,2025-11-18,Social
Social_2025-11-18 00:00:00_l4,2025-11-18,Social
Social_2025-11-18 00:00:00_l5,2025-11-18,Social
Social_2025-11-18 00:00:00_l6,2025-11-18,Social
Social_2025-11-18 00:00:00_l7,2025-11-18,Social
Social_2025-11-18 00:00:00_l8,2025-11-18,Social
Social_2025-11-18 00:00:00_l9,2025-11-18,Social
Social_2025-11-18 00:00:00_l10,2025-11-18,Social
Social_2025-11-18 00:00:00_l11,2025-11-18,Social
Social_2025-11-18 00:00:00_l12,2025-11-18,Social
Search_2025-11-19 00:00:00_l0,2025-11-19,Search
Search_2025-11-19 00:00:00_l1,2025-11-19,Search
Search_2025-11-19 00:00:00_l2,2025-11-19,Search
Search_2025-11-19 00:00:00_l3,2025-11-19,Search
Search_2025-11-19 00:00:00_l4,2025-11-19,Search
Search_2025-11-19 00:00:00_l5,2025-11-19,Search
Search_2025-11-19 00:00:00_l6,2025-11-19,Search
Search_2025-11-19 00:00:00_l7,2025-11-19,Search
Social_2025-11-19 00:00:00_l0,2025-11-19,Social
Social_2025-11-19 00:00:00_l1,2025-11-19,Social
Social_2025-11-19 00:00:00_l2,2025-11-19,Social
Social_2025-11-19 00:00:00_l3,2025-11-19,Social
Social_2025-11-19 00:00:00_l4,2025-11-19,Social
Social_2025-11-19 00:00:00_l5,2025-11-19,Social
Social_2025-11-19 00:00:00_l6,2025-11-19,Social
Social_2025-11-19 00:00:00_l7,2025-11-19,Social
Social_2025-11-19 00:00:00_l8,2025-11-19,Social
Social_2025-11-19 00:00:00_l9,2025-11-19,Social
Social_2025-11-19 00:00:00_l10,2025-11-19,Social
Social_2025-11-19 00:00:00_l11,2025-11-19,Social
Social_2025-11-19 00:00:00_l12,2025-11-19,Social
Social_2025-11-19 00:00:00_l13,2025-11-19,Social
Social_2025-11-19 00:00:00_l14,2025-11-19,Social
Social_2025-11-19 00:00:00_l15,2025-11-19,Social
Social_2025-11-19 00:00:00_l16,2025-11-19,Social
Social_2025-11-19 00:00:00_l17,2025-11-19,Social
Search_2025-11-20 00:00:00_l0,2025-11-20,Search
Search_2025-11-20 00:00:00_l1,2025-11-20,Search
Search_2025-11-20 00:00:00_l2,2025-11-20,Search
Search_2025-11-20 00:00:00_l3,2025-11-20,Search
Search_2025-11-20 00:00:00_l4,2025-11-20,Search
Search_2025-11-20 00:00:00_l5,2025-11-20,Search
Search_2025-11-20 00:00:00_l6,2025-11-20,Search
Search_2025-11-20 00:00:00_l7,2025-11-20,Search
Search_2025-11-20 00:00:00_l8,2025-11-20,Search
Search_2025-11-20 00:00:00_l9,2025-11-20,Search
Search_2025-11-20 00:00:00_l10,2025-11-20,Search
Search_2025-11-20 00:00:00_l11,2025-11-20,Search
Search_2025-11-20 00:00:00_l12,2025-11-20,Search
Search_2025-11-20 00:00:00_l13,2025-11-20,Search
Search_2025-11-20 00:00:00_l14,2025-11-20,Search
Search_2025-11-20 00:00:00_l15,2025-11-20,Search
Search_2025-11-20 00:00:00_l16,2025-11-20,Search
Search_2025-11-20 00:00:00_l17,2025-11-20,Search
Search_2025-11-20 00:00:00_l18,2025-11-20,Search
Search_2025-11-20 00:00:00_l19,2025-11-20,Search
Search_2025-11-20 00:00:00_l20,2025-11-20,Search
Social_2025-11-20 00:00:00_l0,2025-11-20,Social
Social_2025-11-20 00:00:00_l1,2025-11-20,Social
Social_2025-11-20 00:00:00_l2,2025-11-20,Social
Social_2025-11-20 00:00:00_l3,2025-11-20,Social
Social_2025-11-20 00:00:00_l4,2025-11-20,Social
Social_2025-11-20 00:00:00_l5,2025-11-20,Social
Social_2025-11-20 00:00:00_l6,2025-11-20,Social
Social_2025-11-20 00:00:00_l7,2025-11-20,Social
Social_2025-11-20 00:00:00_l8,2025-11-20,Social
Social_2025-11-20 00:00:00_l9,2025-11-20,Social
Social_2025-11-20 00:00:00_l10,2025-11-20,Social
Social_2025-11-20 00:00:00_l11,2025-11-20,Social
Social_2025-11-20 00:00:00_l12,2025-11-20,Social
Social_2025-11-20 00:00:00_l13,2025-11-20,Social
Social_2025-11-20 00:00:00_l14,2025-11-20,Social
Social_2025-11-20 00:00:00_l15,2025-11-20,Social
Social_2025-11-20 00:00:00_l16,2025-11-20,Social
Social_2025-11-20 00:00:00_l17,2025-11-20,Social
Social_2025-11-20 00:00:00_l18,2025-11-20,Social
Social_2025-11-20 00:00:00_l19,2025-11-20,Social
Social_2025-11-20 00:00:00_l20,2025-11-20,Social
Social_2025-11-20 00:00:00_l21,2025-11-20,Social
Social_2025-11-20 00:00:00_l22,2025-11-20,Social
Search_2025-11-21 00:00:00_l0,2025-11-21,Search
Search_2025-11-21 00:00:00_l1,2025-11-21,Search
Search_2025-11-21 00:00:00_l2,2025-11-21,Search
Search_2025-11-21 00:00:00_l3,2025-11-21,Search
Search_2025-11-21 00:00:00_l4,2025-11-21,Search
Search_2025-11-21 00:00:00_l5,2025-11-21,Search
Search_2025-11-21 00:00:00_l6,2025-11-21,Search
Search_2025-11-21 00:00:00_l7,2025-11-21,Search
Search_2025-11-21 00:00:00_l8,2025-11-21,Search
Social_2025-11-21 00:00:00_l0,2025-11-21,Social
Social_2025-11-21 00:00:00_l1,2025-11-21,Social
Social_2025-11-21 00:00:00_l2,2025-11-21,Social
Social_2025-11-21 00:00:00_l3,2025-11-21,Social
Social_2025-11-21 00:00:00_l4,2025-11-21,Social
Social_2025-11-21 00:00:00_l5,2025-11-21,Social
Social_2025-11-21 00:00:00_l6,2025-11-21,Social
Social_2025-11-21 00:00:00_l7,2025-11-21,Social
Social_2025-11-21 00:00:00_l8,2025-11-21,Social
Social_2025-11-21 00:00:00_l9,2025-11-21,Social
Social_2025-11-21 00:00:00_l10,2025-11-21,Social
Social_2025-11-21 00:00:00_l11,2025-11-21,Social
Social_2025-11-21 00:00:00_l12,2025-11-21,Social
Social_2025-11-21 00:00:00_l13,2025-11-21,Social
Search_2025-11-22 00:00:00_l0,2025-11-22,Search
Search_2025-11-22 00:00:00_l1,2025-11-22,Search
Search_2025-11-22 00:00:00_l2,2025-11-22,Search
Search_2025-11-22 00:00:00_l3,2025-11-22,Search
Search_2025-11-22 00:00:00_l4,2025-11-22,Search
Search_2025-11-22 00:00:00_l5,2025-11-22,Search
Search_2025-11-22 00:00:00_l6,2025-11-22,Search
Social_2025-11-22 00:00:00_l0,2025-11-22,Social
Social_2025-11-22 00:00:00_l1,2025-11-22,Social
Social_2025-11-22 00:00:00_l2,2025-11-22,Social
Social_2025-11-22 00:00:00_l3,2025-11-22,Social
Social_2025-11-22 00:00:00_l4,2025-11-22,Social
Social_2025-11-22 00:00:00_l5,2025-11-22,Social
Social_2025-11-22 00:00:00_l6,2025-11-22,Social
Social_2025-11-22 00:00:00_l7,2025-11-22,Social
Social_2025-11-22 00:00:00_l8,2025-11-22,Social
Social_2025-11-22 00:00:00_l9,2025-11-22,Social
Search_2025-11-23 00:00:00_l0,2025-11-23,Search
Search_2025-11-23 00:00:00_l1,2025-11-23,Search
Search_2025-11-23 00:00:00_l2,2025-11-23,Search
Search_2025-11-23 00:00:00_l3,2025-11-23,Search
Search_2025-11-23 00:00:00_l4,2025-11-23,Search
Search_2025-11-23 00:00:00_l5,2025-11-23,Search
Search_2025-11-23 00:00:00_l6,2025-11-23,Search
Search_2025-11-23 00:00:00_l7,2025-11-23,Search
Search_2025-11-23 00:00:00_l8,2025-11-23,Search
Search_2025-11-23 00:00:00_l9,2025-11-23,Search
Search_2025-11-23 00:00:00_l10,2025-11-23,Search
Search_2025-11-23 00:00:00_l11,2025-11-23,Search
Search_2025-11-23 00:00:00_l12,2025-11-23,Search
Search_2025-11-23 00:00:00_l13,2025-11-23,Search
Search_2025-11-23 00:00:00_l14,2025-11-23,Search
Search_2025-11-23 00:00:00_l15,2025-11-23,Search
Social_2025-11-23 00:00:00_l0,2025-11-23,Social
Social_2025-11-23 00:00:00_l1,2025-11-23,Social
Social_2025-11-23 00:00:00_l2,2025-11-23,Social
Social_2025-11-23 00:00:00_l3,2025-11-23,Social
Social_2025-11-23 00:00:00_l4,2025-11-23,Social
Social_2025-11-23 00:00:00_l5,2025-11-23,Social
Social_2025-11-23 00:00:00_l6,2025-11-23,Social
Social_2025-11-23 00:00:00_l7,2025-11-23,Social
Social_2025-11-23 00:00:00_l8,2025-11-23,Social
Social_2025-11-23 00:00:00_l9,2025-11-23,Social
Social_2025-11-23 00:00:00_l10,2025-11-23,Social
Social_2025-11-23 00:00:00_l11,2025-11-23,Social
Search_2025-11-24 00:00:00_l0,2025-11-24,Search
Search_2025-11-24 00:00:00_l1,2025-11-24,Search
Search_2025-11-24 00:00:00_l2,2025-11-24,Search
Search_2025-11-24 00:00:00_l3,2025-11-24,Search
Search_2025-11-24 00:00:00_l4,2025-11-24,Search
Search_2025-11-24 00:00:00_l5,2025-11-24,Search
Search_2025-11-24 00:00:00_l6,2025-11-24,Search
Search_2025-11-24 00:00:00_l7,2025-11-24,Search
Search_2025-11-24 00:00:00_l8,2025-11-24,Search
Search_2025-11-24 00:00:00_l9,2025-11-24,Search
Search_2025-11-24 00:00:00_l10,2025-11-24,Search
Search_2025-11-24 00:00:00_l11,2025-11-24,Search
Search_2025-11-24 00:00:00_l12,2025-11-24,Search
Search_2025-11-24 00:00:00_l13,2025-11-24,Search
Search_2025-11-24 00:00:00_l14,2025-11-24,Search
Search_2025-11-24 00:00:00_l15,2025-11-24,Search
Search_2025-11-24 00:00:00_l16,2025-11-24,Search
Search_2025-11-24 00:00:00_l17,2025-11-24,Search
Search_2025-11-24 00:00:00_l18,2025-11-24,Search
Search_2025-11-24 00:00:00_l19,2025-11-24,Search
Search_2025-11-24 00:00:00_l20,2025-11-24,Search
Search_2025-11-24 00:00:00_l21,2025-11-24,Search
Search_2025-11-24 00:00:00_l22,2025-11-24,Search
Search_2025-11-24 00:00:00_l23,2025-11-24,Search
Search_2025-11-24 00:00:00_l24,2025-11-24,Search
Search_2025-11-24 00:00:00_l25,2025-11-24,Search
Social_2025-11-24 00:00:00_l0,2025-11-24,Social
Social_2025-11-24 00:00:00_l1,2025-11-24,Social
Social_2025-11-24 00:00:00_l2,2025-11-24,Social
Social_2025-11-24 00:00:00_l3,2025-11-24,Social
Social_2025-11-24 00:00:00_l4,2025-11-24,Social
Social_2025-11-24 00:00:00_l5,2025-11-24,Social
Social_2025-11-24 00:00:00_l6,2025-11-24,Social
Social_2025-11-24 00:00:00_l7,2025-11-24,Social
Social_2025-11-24 00:00:00_l8,2025-11-24,Social
Social_2025-11-24 00:00:00_l9,2025-11-24,Social
Social_2025-11-24 00:00:00_l10,2025-11-24,Social
Social_2025-11-24 00:00:00_l11,2025-11-24,Social
Social_2025-11-24 00:00:00_l12,2025-11-24,Social
Social_2025-11-24 00:00:00_l13,2025-11-24,Social
Social_2025-11-24 00:00:00_l14,2025-11-24,Social
Social_2025-11-24 00:00:00_l15,2025-11-24,Social
Social_2025-11-24 00:00:00_l16,2025-11-24,Social
Social_2025-11-24 00:00:00_l17,2025-11-24,Social
Social_2025-11-24 00:00:00_l18,2025-11-24,Social
Social_2025-11-24 00:00:00_l19,2025-11-24,Social
Social_2025-11-24 00:00:00_l20,2025-11-24,Social
Social_2025-11-24 00:00:00_l21,2025-11-24,Social
Social_2025-11-24 00:00:00_l22,2025-11-24,Social
Social_2025-11-24 00:00:00_l23,2025-11-24,Social
Social_2025-11-24 00:00:00_l24,2025-11-24,Social
Social_2025-11-24 00:00:00_l25,2025-11-24,Social
Search_2025-11-25 00:00:00_l0,2025-11-25,Search
Search_2025-11-25 00:00:00_l1,2025-11-25,Search
Search_2025-11-25 00:00:00_l2,2025-11-25,Search
Search_2025-11-25 00:00:00_l3,2025-11-25,Search
Search_2025-11-25 00:00:00_l4,2025-11-25,Search
Search_2025-11-25 00:00:00_l5,2025-11-25,Search
Search_2025-11-25 00:00:00_l6,2025-11-25,Search
Search_2025-11-25 00:00:00_l7,2025-11-25,Search
Search_2025-11-25 00:00:00_l8,2025-11-25,Search
Search_2025-11-25 00:00:00_l9,2025-11-25,Search
Search_2025-11-25 00:00:00_l10,2025-11-25,Search
Search_2025-11-25 00:00:00_l11,2025-11-25,Search
Search_2025-11-25 00:00:00_l12,2025-11-25,Search
Search_2025-11-25 00:00:00_l13,2025-11-25,Search
Search_2025-11-25 00:00:00_l14,2025-11-25,Search
Search_2025-11-25 00:00:00_l15,2025-11-25,Search
Search_2025-11-25 00:00:00_l16,2025-11-25,Search
Search_2025-11-25 00:00:00_l17,2025-11-25,Search
Search_2025-11-25 00:00:00_l18,2025-11-25,Search
Search_2025-11-25 00:00:00_l19,2025-11-25,Search
Search_2025-11-25 00:00:00_l20,2025-11-25,Search
Search_2025-11-25 00:00:00_l21,2025-11-25,Search
Search_2025-11-25 00:00:00_l22,2025-11-25,Search
Search_2025-11-25 00:00:00_l23,2025-11-25,Search
Search_2025-11-25 00:00:00_l24,2025-11-25,Search
Search_2025-11-25 00:00:00_l25,2025-11-25,Search
Search_2025-11-25 00:00:00_l26,2025-11-25,Search
Social_2025-11-25 00:00:00_l0,2025-11-25,Social
Social_2025-11-25 00:00:00_l1,2025-11-25,Social
Social_2025-11-25 00:00:00_l2,2025-11-25,Social
Social_2025-11-25 00:00:00_l3,2025-11-25,Social
Social_2025-11-25 00:00:00_l4,2025-11-25,Social
Social_2025-11-25 00:00:00_l5,2025-11-25,Social
Social_2025-11-25 00:00:00_l6,2025-11-25,Social
Social_2025-11-25 00:00:00_l7,2025-11-25,Social
Social_2025-11-25 00:00:00_l8,2025-11-25,Social
Social_2025-11-25 00:00:00_l9,2025-11-25,Social
Social_2025-11-25 00:00:00_l10,2025-11-25,Social
Social_2025-11-25 00:00:00_l11,2025-11-25,Social
Social_2025-11-25 00:00:00_l12,2025-11-25,Social
Social_2025-11-25 00:00:00_l13,2025-11-25,Social
Social_2025-11-25 00:00:00_l14,2025-11-25,Social
Social_2025-11-25 00:00:00_l15,2025-11-25,Social
Social_2025-11-25 00:00:00_l16,2025-11-25,Social
Social_2025-11-25 00:00:00_l17,2025-11-25,Social
Social_2025-11-25 00:00:00_l18,2025-11-25,Social
Social_2025-11-25 00:00:00_l19,2025-11-25,Social
Social_2025-11-25 00:00:00_l20,2025-11-25,Social
Search_2025-11-26 00:00:00_l0,2025-11-26,Search
Search_2025-11-26 00:00:00_l1,2025-11-26,Search
Search_2025-11-26 00:00:00_l2,2025-11-26,Search
Search_2025-11-26 00:00:00_l3,2025-11-26,Search
Search_2025-11-26 00:00:00_l4,2025-11-26,Search
Search_2025-11-26 00:00:00_l5,2025-11-26,Search
Search_2025-11-26 00:00:00_l6,2025-11-26,Search
Search_2025-11-26 00:00:00_l7,2025-11-26,Search
Search_2025-11-26 00:00:00_l8,2025-11-26,Search
Search_2025-11-26 00:00:00_l9,2025-11-26,Search
Social_2025-11-26 00:00:00_l0,2025-11-26,Social
Social_2025-11-26 00:00:00_l1,2025-11-26,Social
Social_2025-11-26 00:00:00_l2,2025-11-26,Social
Social_2025-11-26 00:00:00_l3,2025-11-26,Social
Social_2025-11-26 00:00:00_l4,2025-11-26,Social
Social_2025-11-26 00:00:00_l5,2025-11-26,Social
Search_2025-11-27 00:00:00_l0,2025-11-27,Search
Search_2025-11-27 00:00:00_l1,2025-11-27,Search
Search_2025-11-27 00:00:00_l2,2025-11-27,Search
Search_2025-11-27 00:00:00_l3,2025-11-27,Search
Search_2025-11-27 00:00:00_l4,2025-11-27,Search
Search_2025-11-27 00:00:00_l5,2025-11-27,Search
Search_2025-11-27 00:00:00_l6,2025-11-27,Search
Search_2025-11-27 00:00:00_l7,2025-11-27,Search
Search_2025-11-27 00:00:00_l8,2025-11-27,Search
Search_2025-11-27 00:00:00_l9,2025-11-27,Search
Search_2025-11-27 00:00:00_l10,2025-11-27,Search
Search_2025-11-27 00:00:00_l11,2025-11-27,Search
Search_2025-11-27 00:00:00_l12,2025-11-27,Search
Search_2025-11-27 00:00:00_l13,2025-11-27,Search
Search_2025-11-27 00:00:00_l14,2025-11-27,Search
Social_2025-11-27 00:00:00_l0,2025-11-27,Social
Social_2025-11-27 00:00:00_l1,2025-11-27,Social
Social_2025-11-27 00:00:00_l2,2025-11-27,Social
Social_2025-11-27 00:00:00_l3,2025-11-27,Social
Social_2025-11-27 00:00:00_l4,2025-11-27,Social
Social_2025-11-27 00:00:00_l5,2025-11-27,Social
Social_2025-11-27 00:00:00_l6,2025-11-27,Social
Social_2025-11-27 00:00:00_l7,2025-11-27,Social
Social_2025-11-27 00:00:00_l8,2025-11-27,Social
Social_2025-11-27 00:00:00_l9,2025-11-27,Social
Social_2025-11-27 00:00:00_l10,2025-11-27,Social
Social_2025-11-27 00:00:00_l11,2025-11-27,Social
Social_2025-11-27 00:00:00_l12,2025-11-27,Social
Social_2025-11-27 00:00:00_l13,2025-11-27,Social
Social_2025-11-27 00:00:00_l14,2025-11-27,Social
Social_2025-11-27 00:00:00_l15,2025-11-27,Social
Social_2025-11-27 00:00:00_l16,2025-11-27,Social
Social_2025-11-27 00:00:00_l17,2025-11-27,Social
Search_2025-11-28 00:00:00_l0,2025-11-28,Search
Search_2025-11-28 00:00:00_l1,2025-11-28,Search
Search_2025-11-28 00:00:00_l2,2025-11-28,Search
Search_2025-11-28 00:00:00_l3,2025-11-28,Search
Search_2025-11-28 00:00:00_l4,2025-11-28,Search
Search_2025-11-28 00:00:00_l5,2025-11-28,Search
Search_2025-11-28 00:00:00_l6,2025-11-28,Search
Search_2025-11-28 00:00:00_l7,2025-11-28,Search
Search_2025-11-28 00:00:00_l8,2025-11-28,Search
Search_2025-11-28 00:00:00_l9,2025-11-28,Search
Search_2025-11-28 00:00:00_l10,2025-11-28,Search
Search_2025-11-28 00:00:00_l11,2025-11-28,Search
Search_2025-11-28 00:00:00_l12,2025-11-28,Search
Search_2025-11-28 00:00:00_l13,2025-11-28,Search
Search_2025-11-28 00:00:00_l14,2025-11-28,Search
Search_2025-11-28 00:00:00_l15,2025-11-28,Search
Search_2025-11-28 00:00:00_l16,2025-11-28,Search
Search_2025-11-28 00:00:00_l17,2025-11-28,Search
Search_2025-11-28 00:00:00_l18,2025-11-28,Search
Social_2025-11-28 00:00:00_l0,2025-11-28,Social
Social_2025-11-28 00:00:00_l1,2025-11-28,Social
Social_2025-11-28 00:00:00_l2,2025-11-28,Social
Social_2025-11-28 00:00:00_l3,2025-11-28,Social
Social_2025-11-28 00:00:00_l4,2025-11-28,Social
Social_2025-11-28 00:00:00_l5,2025-11-28,Social
Social_2025-11-28 00:00:00_l6,2025-11-28,Social
Social_2025-11-28 00:00:00_l7,2025-11-28,Social
Social_2025-11-28 00:00:00_l8,2025-11-28,Social
Social_2025-11-28 00:00:00_l9,2025-11-28,Social
Social_2025-11-28 00:00:00_l10,2025-11-28,Social
Social_2025-11-28 00:00:00_l11,2025-11-28,Social
Search_2025-11-29 00:00:00_l0,2025-11-29,Search
Search_2025-11-29 00:00:00_l1,2025-11-29,Search
Search_2025-11-29 00:00:00_l2,2025-11-29,Search
Search_2025-11-29 00:00:00_l3,2025-11-29,Search
Search_2025-11-29 00:00:00_l4,2025-11-29,Search
Search_2025-11-29 00:00:00_l5,2025-11-29,Search
Search_2025-11-29 00:00:00_l6,2025-11-29,Search
Search_2025-11-29 00:00:00_l7,2025-11-29,Search
Search_2025-11-29 00:00:00_l8,2025-11-29,Search
Search_2025-11-29 00:00:00_l9,2025-11-29,Search
Search_2025-11-29 00:00:00_l10,2025-11-29,Search
Search_2025-11-29 00:00:00_l11,2025-11-29,Search
Search_2025-11-29 00:00:00_l12,2025-11-29,Search
Search_2025-11-29 00:00:00_l13,2025-11-29,Search
Search_2025-11-29 00:00:00_l14,2025-11-29,Search
Search_2025-11-29 00:00:00_l15,2025-11-29,Search
Search_2025-11-29 00:00:00_l16,2025-11-29,Search
Search_2025-11-29 00:00:00_l17,2025-11-29,Search
Search_2025-11-29 00:00:00_l18,2025-11-29,Search
Search_2025-11-29 00:00:00_l19,2025-11-29,Search
Social_2025-11-29 00:00:00_l0,2025-11-29,Social
Social_2025-11-29 00:00:00_l1,2025-11-29,Social
Social_2025-11-29 00:00:00_l2,2025-11-29,Social
Social_2025-11-29 00:00:00_l3,2025-11-29,Social
Social_2025-11-29 00:00:00_l4,2025-11-29,Social
Social_2025-11-29 00:00:00_l5,2025-11-29,Social
Social_2025-11-29 00:00:00_l6,2025-11-29,Social
Search_2025-11-30 00:00:00_l0,2025-11-30,Search
Search_2025-11-30 00:00:00_l1,2025-11-30,Search
Search_2025-11-30 00:00:00_l2,2025-11-30,Search
Search_2025-11-30 00:00:00_l3,2025-11-30,Search
Search_2025-11-30 00:00:00_l4,2025-11-30,Search
Search_2025-11-30 00:00:00_l5,2025-11-30,Search
Search_2025-11-30 00:00:00_l6,2025-11-30,Search
Social_2025-11-30 00:00:00_l0,2025-11-30,Social
Social_2025-11-30 00:00:00_l1,2025-11-30,Social
Social_2025-11-30 00:00:00_l2,2025-11-30,Social
Social_2025-11-30 00:00:00_l3,2025-11-30,Social
Social_2025-11-30 00:00:00_l4,2025-11-30,Social
Social_2025-11-30 00:00:00_l5,2025-11-30,Social
Social_2025-11-30 00:00:00_l6,2025-11-30,Social
Social_2025-11-30 00:00:00_l7,2025-11-30,Social
Social_2025-11-30 00:00:00_l8,2025-11-30,Social
Social_2025-11-30 00:00:00_l9,2025-11-30,Social
Social_2025-11-30 00:00:00_l10,2025-11-30,Social
Social_2025-11-30 00:00:00_l11,2025-11-30,Social
Social_2025-11-30 00:00:00_l12,2025-11-30,Social
Social_2025-11-30 00:00:00_l13,2025-11-30,Social
Social_2025-11-30 00:00:00_l14,2025-11-30,Social
Social_2025-11-30 00:00:00_l15,2025-11-30,Social
Social_2025-11-30 00:00:00_l16,2025-11-30,Social
Search_2025-12-01 00:00:00_l0,2025-12-01,Search
Search_2025-12-01 00:00:00_l1,2025-12-01,Search
Search_2025-12-01 00:00:00_l2,2025-12-01,Search
Search_2025-12-01 00:00:00_l3,2025-12-01,Search
Search_2025-12-01 00:00:00_l4,2025-12-01,Search
Search_2025-12-01 00:00:00_l5,2025-12-01,Search
Search_2025-12-01 00:00:00_l6,2025-12-01,Search
Search_2025-12-01 00:00:00_l7,2025-12-01,Search
Search_2025-12-01 00:00:00_l8,2025-12-01,Search
Search_2025-12-01 00:00:00_l9,2025-12-01,Search
Search_2025-12-01 00:00:00_l10,2025-12-01,Search
Search_2025-12-01 00:00:00_l11,2025-12-01,Search
Search_2025-12-01 00:00:00_l12,2025-12-01,Search
Search_2025-12-01 00:00:00_l13,2025-12-01,Search
Search_2025-12-01 00:00:00_l14,2025-12-01,Search
Search_2025-12-01 00:00:00_l15,2025-12-01,Search
Search_2025-12-01 00:00:00_l16,2025-12-01,Search
Search_2025-12-01 00:00:00_l17,2025-12-01,Search
Search_2025-12-01 00:00:00_l18,2025-12-01,Search
Search_2025-12-01 00:00:00_l19,2025-12-01,Search
Search_2025-12-01 00:00:00_l20,2025-12-01,Search
Search_2025-12-01 00:00:00_l21,2025-12-01,Search
Search_2025-12-01 00:00:00_l22,2025-12-01,Search
Search_2025-12-01 00:00:00_l23,2025-12-01,Search
Search_2025-12-01 00:00:00_l24,2025-12-01,Search
Search_2025-12-01 00:00:00_l25,2025-12-01,Search
Search_2025-12-01 00:00:00_l26,2025-12-01,Search
Search_2025-12-01 00:00:00_l27,2025-12-01,Search
Search_2025-12-01 00:00:00_l28,2025-12-01,Search
Search_2025-12-01 00:00:00_l29,2025-12-01,Search
Search_2025-12-01 00:00:00_l30,2025-12-01,Search
Search_2025-12-01 00:00:00_l31,2025-12-01,Search
Social_2025-12-01 00:00:00_l0,2025-12-01,Social
Social_2025-12-01 00:00:00_l1,2025-12-01,Social
Social_2025-12-01 00:00:00_l2,2025-12-01,Social
Social_2025-12-01 00:00:00_l3,2025-12-01,Social
Social_2025-12-01 00:00:00_l4,2025-12-01,Social
Social_2025-12-01 00:00:00_l5,2025-12-01,Social
Social_2025-12-01 00:00:00_l6,2025-12-01,Social
Social_2025-12-01 00:00:00_l7,2025-12-01,Social
Social_2025-12-01 00:00:00_l8,2025-12-01,Social
