date,channel,spend,leads,call_attempt,call_connected,contracts,premium
2025-12-25,토스,707688.6752117936,65,46,14,1.0,1273809.1048889726
2025-12-26,search,5377.076824666773,25,19,9,2.0,2688.0
2025-12-26,social,4270.232316399437,19,14,5,1.0,1120.0
2025-12-26,구글,3459631.601772197,558,455,171,57.0,63877966.601270154
2025-12-26,네이버,1037145.1141822028,154,123,44,7.0,6262728.422658039
2025-12-26,메타,3148810.732281776,718,566,175,40.0,37884390.340173066
2025-12-26,카카오,2540979.356967848,338,258,87,16.0,19203913.34546876
2025-12-26,쿠팡,691946.3507076319,33,19,7,1.0,1397176.369329695
2025-12-26,토스,691946.3507076452,75,57,15,4.0,4307728.176153412
2025-12-27,search,1666.6941066200266,6,4,1,0.0,0.0
2025-12-27,social,5519.315264394047,26,21,9,2.0,1904.0
2025-12-27,구글,3412865.443115045,725,564,198,55.0,59062841.05845058
2025-12-27,네이버,1025712.1226313655,118,89,24,3.0,3153137.0474654
2025-12-27,메타,3106863.691742883,425,327,101,17.0,16041748.575603107
2025-12-27,카카오,2512977.6881407886,418,316,113,22.0,21312235.473061908
2025-12-27,쿠팡,682586.1083525841,56,40,14,4.0,3032016.8033368937
2025-12-27,토스,682586.1083525927,102,74,23,6.0,6643770.168928607
2025-12-28,search,2323.095897592981,10,7,3,0.0,0.0
2025-12-28,social,1855.285927084844,8,6,2,0.0,0.0
2025-12-28,구글,3477691.733258485,403,328,121,36.0,35065092.825342715
2025-12-28,네이버,1021257.1213103868,184,134,44,10.0,8282067.02408575
2025-12-28,메타,3129901.9316104,363,284,91,18.0,17663575.22487334
2025-12-28,카카오,2577226.956906492,331,252,70,20.0,17744638.962224048
2025-12-28,쿠팡,695546.8094759207,53,42,15,3.0,2544638.6948164124
2025-12-28,토스,695546.8094759263,70,50,18,2.0,2691381.553384902
2025-12-29,search,2889.2518481493667,12,9,4,1.0,1344.0
2025-12-29,social,6275.702867997587,28,20,8,1.0,1120.0
2025-12-29,구글,3588889.2744440883,627,490,183,47.0,49838009.76572038
2025-12-29,네이버,1062944.4532250855,168,140,44,5.0,4236379.835103728
2025-12-29,메타,3195698.108813972,588,451,145,27.0,27443157.471893158
2025-12-29,카카오,2697035.7126246607,282,233,69,11.0,9597950.325938264
2025-12-29,쿠팡,717783.3557245631,69,47,11,3.0,2622290.019614987
2025-12-29,토스,717783.3557245667,81,57,22,3.0,2752944.913661922
2025-12-30,search,3612.2513146325114,16,12,5,1.0,1344.0
2025-12-30,social,6664.999804478743,30,24,11,2.0,2240.0
2025-12-30,구글,3688735.824447695,546,437,166,32.0,35062735.34573309
2025-12-30,네이버,1102511.156817313,206,161,55,8.0,6942101.220669688
2025-12-30,메타,3289965.3738655564,450,354,138,26.0,26502611.373741
2025-12-30,카카오,2746267.3205279075,394,300,105,24.0,25528808.0251638
2025-12-30,쿠팡,737750.7404327735,64,40,11,2.0,874885.7505786535
2025-12-30,토스,737750.7404327758,77,61,22,2.0,2352805.5305487085
2025-12-31,search,6260.73472086202,29,21,11,2.0,2688.0
2025-12-31,social,4087.52446800016,17,13,7,1.0,1120.0
2025-12-31,구글,3694379.769469304,623,499,177,42.0,43538970.886399455
2025-12-31,네이버,1133659.3693601054,221,155,55,13.0,12720048.172665145
2025-12-31,메타,3310854.325272032,562,442,150,30.0,27281759.220719658
2025-12-31,카카오,2723829.933870428,491,378,129,30.0,27722440.711154934
2025-12-31,쿠팡,738878.2779969634,60,40,10,2.0,1318499.093804433
2025-12-31,토스,738878.2779969649,113,90,28,3.0,3296168.429756889
2026-01-01,search,7534.934587754306,32,25,13,2.0,2640.0
2026-01-01,social,2588.0340543995985,12,9,4,0.0,0.0
2026-01-01,구글,3605661.601052722,586,480,189,50.0,53262460.5420597
2026-01-01,네이버,1132264.0262980422,151,110,25,9.0,8429859.310894964
2026-01-01,메타,3271500.497086137,660,485,160,39.0,35632434.23431807
2026-01-01,카카오,2632201.913883764,262,200,73,20.0,21431722.771625493
2026-01-01,쿠팡,721133.8308775611,60,41,9,2.0,1470002.1550394562
2026-01-01,토스,721133.830877562,92,72,20,5.0,7034242.444533283
2026-01-02,search,3318.9794759245046,16,12,6,1.0,1320.0
2026-01-02,social,2727.936041605519,10,7,3,0.0,0.0
2026-01-02,구글,3491881.5081731854,669,533,220,45.0,55653278.319314554
2026-01-02,네이버,1102467.5085711258,113,82,27,7.0,7780616.924476534
2026-01-02,메타,3274097.952528566,394,303,80,21.0,22885129.244846687
2026-01-02,카카오,2477739.356118055,265,205,70,16.0,17052592.18405676
2026-01-02,쿠팡,698377.2835681981,55,37,13,1.0,1977024.359962016
2026-01-02,토스,698377.2835681987,83,61,18,2.0,2932595.4202433294
2026-01-03,search,4975.659188198668,24,19,9,2.0,2244.0
2026-01-03,social,2087.8183553710305,11,8,3,0.0,0.0
2026-01-03,구글,3464585.178577844,682,521,187,44.0,51727855.58003793
2026-01-03,네이버,1093915.1133513418,162,120,32,4.0,4089572.3529851693
2026-01-03,메타,3246134.903620262,547,410,148,30.0,27030573.867096983
2026-01-03,카카오,2404118.062470358,320,239,82,19.0,19333343.293421496
2026-01-03,쿠팡,692917.6739723836,40,26,6,1.0,533127.7998319487
2026-01-03,토스,692917.673972384,103,80,28,6.0,5411205.224441823
2026-01-04,search,3768.428487437569,16,12,6,1.0,1122.0
2026-01-04,social,3045.009210378304,14,10,4,0.0,0.0
2026-01-04,구글,3522695.0011298964,489,401,153,35.0,37135597.83186737
2026-01-04,네이버,1127163.496936622,136,101,28,7.0,6817852.687601677
2026-01-04,메타,3340056.5680875494,484,376,121,27.0,23212628.253582407
2026-01-04,카카오,2372141.4234115817,412,318,95,29.0,31037440.859716382
2026-01-04,쿠팡,704539.4150929088,44,30,11,3.0,1959244.3029852265
2026-01-04,토스,704539.415092909,78,59,20,2.0,2035694.2770778034
2026-01-05,search,2385.483746505736,10,7,3,0.0,0.0
2026-01-05,social,6026.788513237218,26,20,10,2.0,2200.0
2026-01-05,구글,3641033.716274229,495,414,146,43.0,46652652.48723807
2026-01-05,네이버,1149432.013079409,231,180,44,4.0,2841820.8050983357
2026-01-05,메타,3497664.902158676,504,398,113,27.0,24938732.204764318
2026-01-05,카카오,2415393.411531308,242,196,67,16.0,16596077.714498665
2026-01-05,쿠팡,728207.01291835,92,61,18,4.0,3765510.763223514
2026-01-05,토스,728207.0129183503,80,54,14,1.0,618760.9789023603
2026-01-06,search,6538.192994121131,30,22,11,2.0,2640.0
2026-01-06,social,5722.222132889412,25,18,8,1.0,1100.0
2026-01-06,구글,3736137.671880432,702,566,230,59.0,64443063.58117637
2026-01-06,네이버,1198663.9928948337,209,165,47,10.0,9775677.436368642
2026-01-06,메타,3605523.5706655234,577,453,142,28.0,26201964.38205873
2026-01-06,카카오,2452732.7536514606,383,302,92,15.0,17287638.37836508
2026-01-06,쿠팡,747227.709657364,89,57,16,2.0,1610947.692907444
2026-01-06,토스,747227.7096573641,105,70,17,4.0,4211811.051772765
2026-01-07,search,4489.759262700896,20,15,7,1.0,1320.0
2026-01-07,social,2545.967599710056,12,9,4,1.0,1100.0
2026-01-07,구글,3753188.695387493,533,413,153,47.0,56574821.176399015
2026-01-07,네이버,1205644.598171577,153,113,35,9.0,9343687.345930006
2026-01-07,메타,3642991.454432321,450,340,105,17.0,16807256.699489344
2026-01-07,카카오,2422213.295289207,431,340,130,29.0,29148804.814289875
2026-01-07,쿠팡,750637.853010329,70,47,9,2.0,1036949.0977614201
2026-01-07,토스,750637.853010329,72,57,14,2.0,1637285.8901381018
2026-01-08,search,7870.594357627998,36,27,11,2.0,2640.0
2026-01-08,social,3375.726588374777,15,11,5,0.0,0.0
2026-01-08,구글,3681040.891721283,402,339,127,28.0,32919286.721160598
2026-01-08,네이버,1172247.5730358344,139,106,50,10.0,8798635.459517257
2026-01-08,메타,3583765.1539790416,440,347,111,24.0,26547377.420799516
2026-01-08,카카오,2352940.372961773,360,278,95,19.0,19542197.377506252
2026-01-08,쿠팡,736208.2524005964,61,45,15,0.0,0.0
2026-01-08,토스,736208.2524005964,79,65,19,6.0,6444078.093087099
2026-01-09,search,3477.300901543971,15,11,5,1.0,1320.0
2026-01-09,social,3258.3725586282094,16,12,5,0.0,0.0
2026-01-09,구글,3575306.784656711,598,467,190,41.0,45005449.82526679
2026-01-09,네이버,1138370.5027986218,117,95,26,6.0,5528009.965058523
2026-01-09,메타,3447160.063692272,546,417,152,29.0,26969565.9232476
2026-01-09,카카오,2323688.101608147,382,310,100,21.0,22520817.582442805
2026-01-09,쿠팡,715061.4050679631,86,66,24,2.0,1590541.2187094167
2026-01-09,토스,715061.4050679631,55,44,15,1.0,1289059.633130572
2026-01-10,search,6423.915749845181,31,25,11,2.0,2244.0
2026-01-10,social,3414.610462982076,17,13,6,1.0,935.0
2026-01-10,구글,3513770.091505049,542,453,155,34.0,37173734.32847144
2026-01-10,네이버,1113570.1671377644,268,203,69,14.0,13460699.51645812
2026-01-10,메타,3395715.477629006,506,380,139,25.0,22467398.56946026
2026-01-10,카카오,2334139.304674676,254,195,70,23.0,19632082.893379513
2026-01-10,쿠팡,702754.0495898132,57,35,11,1.0,1322497.1000748193
2026-01-10,토스,702754.0495898132,63,46,12,4.0,2901731.4999253033
2026-01-11,search,6582.004891469166,31,24,11,2.0,2244.0
2026-01-11,social,4598.456434097468,19,15,7,1.0,935.0
2026-01-11,구글,3545707.6835828605,393,305,101,30.0,33132152.42187368
2026-01-11,네이버,1162528.3759625496,208,156,46,6.0,6220449.64916372
2026-01-11,메타,3434477.299509168,672,519,182,47.0,43848894.15952907
2026-01-11,카카오,2379562.67439516,445,345,116,23.0,21511495.666638643
2026-01-11,쿠팡,709141.5570542943,64,48,11,2.0,1497673.8361398824
2026-01-11,토스,709141.5570542943,83,58,14,2.0,2434074.3404672216
2026-01-12,search,7574.242586030928,36,27,13,2.0,2640.0
2026-01-12,social,4079.0722948060657,19,14,6,1.0,1100.0
2026-01-12,구글,3631657.408060263,505,395,128,32.0,33312684.060322877
2026-01-12,네이버,1235603.1472146756,315,234,65,9.0,9108566.547955478
2026-01-12,메타,3561963.7744458774,558,449,142,31.0,29339751.19023953
2026-01-12,카카오,2450893.2177624856,410,322,107,24.0,25141516.841604948
2026-01-12,쿠팡,726852.7180382749,68,39,10,2.0,1794254.9520091321
2026-01-12,토스,726852.7180382749,85,59,15,3.0,3543810.787036495
2026-01-13,search,4101.043887302254,16,12,5,0.0,0.0
2026-01-13,social,3203.1625921745053,14,10,5,1.0,1100.0
2026-01-13,구글,3674208.278782731,854,684,267,61.0,67218774.61354132
2026-01-13,네이버,1307010.287962776,237,177,58,9.0,7294159.115287781
2026-01-13,메타,3655351.565818642,630,500,174,39.0,32232577.232329946
2026-01-13,카카오,2545784.65814168,438,352,116,30.0,28514116.51996555
2026-01-13,쿠팡,741348.3784843964,60,41,12,2.0,3030176.2396012563
2026-01-13,토스,741348.3784843964,79,57,19,3.0,3521907.95541837
2026-01-14,search,2105.2341615759487,10,7,3,0.0,0.0
2026-01-14,social,4318.543774437405,19,15,6,1.0,1100.0
2026-01-14,구글,3672627.5370100727,605,464,192,56.0,63121663.51537612
2026-01-14,네이버,1332042.5597051322,201,166,50,11.0,11921988.298620466
2026-01-14,메타,3651982.532545005,538,431,144,29.0,28180273.44804992
2026-01-14,카카오,2567725.2984126066,467,374,124,30.0,28474530.13738929
2026-01-14,쿠팡,739036.7187140078,53,41,8,1.0,2082605.0744221327
2026-01-14,토스,739036.7187140078,74,53,15,3.0,2265988.6651800154
2026-01-15,search,7375.440644883037,33,25,11,2.0,2640.0
2026-01-15,social,5216.875482079387,25,19,8,1.0,1100.0
2026-01-15,구글,3585911.985135507,595,463,171,41.0,45156833.437328294
2026-01-15,네이버,1322564.6566066267,288,214,57,12.0,10928061.305191834
2026-01-15,메타,3569726.4920345694,472,349,113,20.0,19739954.675765626
2026-01-15,카카오,2516413.0248193974,455,330,109,19.0,17135299.827449508
2026-01-15,쿠팡,720170.0091838699,68,50,11,4.0,4944784.341614677
2026-01-15,토스,720170.0091838699,78,51,13,2.0,1223095.911483672
2026-01-16,search,5298.774932863069,24,19,8,1.0,1320.0
2026-01-16,social,6607.81711256325,28,21,10,1.0,1100.0
2026-01-16,구글,3479921.4395197886,573,465,180,46.0,48172125.494526275
2026-01-16,네이버,1324311.5317683625,181,138,41,5.0,4411596.222627889
2026-01-16,메타,3435184.845518628,417,318,103,17.0,14274086.784814816
2026-01-16,카카오,2446167.6271026423,450,353,138,31.0,32176123.589787945
2026-01-16,쿠팡,697926.2358058573,71,57,14,3.0,4106936.412131535
2026-01-16,토스,697926.2358058573,87,65,23,4.0,4261674.940044703
2026-01-17,search,2357.5625540658752,11,8,3,0.0,0.0
2026-01-17,social,2775.58380679404,11,8,3,0.0,0.0
2026-01-17,구글,3432012.8122071377,496,394,157,45.0,45976281.180022694
2026-01-17,네이버,1352635.1798341626,252,187,58,12.0,11540542.660396477
2026-01-17,메타,3331171.0346941445,491,369,117,17.0,14814458.14940936
2026-01-17,카카오,2435301.1517423224,379,304,105,27.0,29066133.69192394
2026-01-17,쿠팡,687664.8285776622,61,42,11,2.0,1520881.7328825325
2026-01-17,토스,687664.8285776622,105,81,26,3.0,2780120.098065246
2026-01-18,search,3392.4608414390123,15,11,5,1.0,1122.0
2026-01-18,social,3679.306856218565,17,13,6,1.0,935.0
2026-01-18,구글,3467655.345447113,715,582,221,64.0,70198697.32894376
2026-01-18,네이버,1396769.686999986,214,170,50,10.0,9531130.909296008
2026-01-18,메타,3327380.734753988,407,323,93,26.0,26218823.77293565
2026-01-18,카카오,2519345.3429451603,496,384,128,19.0,21117121.15186322
2026-01-18,쿠팡,697309.8882511402,55,40,11,2.0,1575611.6493681741
2026-01-18,토스,697309.8882511402,99,70,21,3.0,2267974.0853708745
2026-01-19,search,2166.117675493332,11,8,3,0.0,0.0
2026-01-19,social,4382.9346572195245,19,15,7,1.0,1100.0
2026-01-19,구글,3608737.923768781,589,481,181,41.0,45769573.13193856
2026-01-19,네이버,1465126.3174554943,175,137,31,4.0,5021531.552285313
2026-01-19,메타,3322117.9260577885,656,505,171,30.0,28054991.019892063
2026-01-19,카카오,2658990.553863696,337,268,87,25.0,25130897.565385275
2026-01-19,쿠팡,724203.8172088728,68,44,13,3.0,2552454.657175255
2026-01-19,토스,724203.8172088728,93,70,20,5.0,4493115.188687408
2026-01-20,search,3511.060178188701,15,11,5,0.0,0.0
2026-01-20,social,2080.274988759752,9,7,3,0.0,0.0
2026-01-20,구글,3732711.8986019664,374,292,94,20.0,19066496.951099355
2026-01-20,네이버,1476423.5693020048,210,149,48,8.0,8915788.682827454
2026-01-20,메타,3381467.2679458465,520,406,145,22.0,21357853.035000898
2026-01-20,카카오,2751151.1502088117,447,359,105,27.0,25432501.709971927
2026-01-20,쿠팡,748138.9308162191,90,57,14,3.0,2995894.213621117
2026-01-20,토스,748138.9308162191,86,68,29,6.0,5165734.934646455
2026-01-21,search,6155.225279258551,28,21,10,1.0,1320.0
2026-01-21,social,2834.0739842202474,12,9,4,0.0,0.0
2026-01-21,구글,3739027.4338031975,768,609,240,67.0,74190549.42350017
2026-01-21,네이버,1468312.32248038,309,233,66,21.0,21172302.107075628
2026-01-21,메타,3368286.6955998447,696,526,168,32.0,34745886.93084555
2026-01-21,카카오,2801511.973903876,453,351,122,20.0,20150490.315957814
2026-01-21,쿠팡,748843.2449729262,80,61,16,6.0,3424381.3082066714
2026-01-21,토스,748843.2449729262,110,80,21,5.0,3937862.0087431874
2026-01-22,search,4929.5282526726905,23,18,9,2.0,2640.0
2026-01-22,social,6056.200862212953,26,19,9,1.0,1100.0
2026-01-22,구글,3661003.258768289,664,514,167,43.0,51707685.73116481
2026-01-22,네이버,1447068.2384357622,196,141,40,11.0,9958872.134435475
2026-01-22,메타,3295616.2524430067,443,336,121,31.0,29301089.77629045
2026-01-22,카카오,2733169.0778776226,446,350,125,32.0,34693865.31083955
2026-01-22,쿠팡,732875.1945916443,78,49,10,2.0,2054782.9647661266
2026-01-22,토스,732875.1945916443,70,52,18,3.0,3105901.242917755
2026-01-23,search,8042.433121791905,38,29,13,2.0,2640.0
2026-01-23,social,4930.38248494869,21,16,8,1.0,1100.0
2026-01-23,구글,3565237.9770328924,542,432,148,31.0,37970842.02135535
2026-01-23,네이버,1390391.1064783316,263,185,54,9.0,8844933.965022348
2026-01-23,메타,3204056.939041568,585,438,147,29.0,26786968.557972148
2026-01-23,카카오,2656558.87672495,337,272,89,18.0,19563072.673630897
2026-01-23,쿠팡,713486.0482512696,53,39,9,0.0,0.0
2026-01-23,토스,713486.0482512696,86,63,22,8.0,6656239.096982117
2026-01-24,search,3737.5352402636754,18,13,6,1.0,1122.0
2026-01-24,social,5088.653485558481,22,17,8,1.0,935.0
2026-01-24,구글,3517779.228099097,536,408,173,43.0,49129471.905381866
2026-01-24,네이버,1380373.5230601565,170,134,37,5.0,5330041.305597239
2026-01-24,메타,3200338.6988481707,459,368,122,25.0,22130236.88090271
2026-01-24,카카오,2578793.8278634404,282,217,67,14.0,13869386.177898046
2026-01-24,쿠팡,703840.8399688688,48,37,10,1.0,978074.862370548
2026-01-24,토스,703840.8399688688,88,67,24,6.0,5978728.429362554
2026-01-25,search,5109.152408750884,21,16,8,1.0,1122.0
2026-01-25,social,4418.829183348786,19,15,5,1.0,935.0
2026-01-25,구글,3577551.5731537743,688,549,170,35.0,36626034.77507015
2026-01-25,네이버,1391197.6685073583,183,140,51,10.0,9907505.932297016
2026-01-25,메타,3290056.3228977825,317,244,85,23.0,22316265.985353936
2026-01-25,카카오,2575162.480291081,535,417,141,28.0,26759483.095089093
2026-01-25,쿠팡,715695.5609576369,60,39,15,4.0,4478844.361199936
2026-01-25,토스,715695.5609576369,99,73,28,6.0,6663044.315216245
2026-01-26,search,3931.509836706442,17,13,6,1.0,1320.0
2026-01-26,social,3784.80235491564,16,12,5,0.0,0.0
2026-01-26,구글,3701521.182450784,813,676,243,52.0,57898889.35751071
2026-01-26,네이버,1424223.7718484623,200,151,46,9.0,8614540.350225823
2026-01-26,메타,3407175.509333316,534,401,129,31.0,33063567.076989435
2026-01-26,카카오,2653022.64962146,383,304,99,24.0,28944299.833517272
2026-01-26,쿠팡,740424.6466026301,54,39,9,2.0,2810422.7794242734
2026-01-26,토스,740424.6466026301,72,48,14,3.0,2543273.9966744045
2026-01-27,search,1972.2212551095192,9,7,3,0.0,0.0
2026-01-27,social,3127.985094112305,14,10,5,1.0,1100.0
2026-01-27,구글,3818362.4141742457,471,384,144,42.0,41498205.09110705
2026-01-27,네이버,1462671.039192618,329,251,69,12.0,11589109.324377658
2026-01-27,메타,3460597.803998066,736,561,177,30.0,26565005.35683142
2026-01-27,카카오,2735230.6454421883,531,406,157,26.0,26248243.278917387
2026-01-27,쿠팡,763750.7494079568,76,56,17,2.0,1878386.6997668347
2026-01-27,토스,763750.7494079568,77,59,16,1.0,893687.6055092452
2026-01-28,search,6076.433556675779,26,20,10,1.0,1320.0
2026-01-28,social,4509.981496493968,19,14,6,1.0,1100.0
2026-01-28,구글,3827902.7927674702,542,435,150,37.0,45563000.92038198
2026-01-28,네이버,1482640.9785026326,224,160,60,13.0,11687563.185567616
2026-01-28,메타,3464296.514583263,420,335,114,25.0,22979711.96016037
2026-01-28,카카오,2734104.314077347,518,410,138,31.0,30552834.966415558
2026-01-28,쿠팡,765631.431826014,84,58,12,2.0,1345005.7390888687
2026-01-28,토스,765631.431826014,143,110,42,6.0,5098631.889497004
2026-01-29,search,4490.23161089181,20,15,7,1.0,1320.0
2026-01-29,social,2046.1823705279849,8,6,2,0.0,0.0
2026-01-29,구글,3746313.9828934222,575,471,180,46.0,49968943.39906621
2026-01-29,네이버,1452347.3044921255,213,150,45,13.0,10964674.039126707
2026-01-29,메타,3342319.034789864,627,471,157,36.0,28828579.11322072
2026-01-29,카카오,2723538.696522946,541,430,148,34.0,38292287.51566151
2026-01-29,쿠팡,749295.8642058222,48,36,11,2.0,2116838.070255665
2026-01-29,토스,749295.8642058222,106,83,28,8.0,10264471.013573196
2026-01-30,search,3824.817155739755,19,14,6,1.0,1320.0
2026-01-30,social,2911.1626164557915,11,8,3,0.0,0.0
2026-01-30,구글,3624619.4878736367,469,370,134,32.0,34010504.25125848
2026-01-30,네이버,1403720.8010436986,225,178,55,10.0,7393672.6378945755
2026-01-30,메타,3240870.0387173425,360,290,79,26.0,20702968.106819667
2026-01-30,카카오,2678655.254553749,402,311,112,24.0,25048154.809388198
2026-01-30,쿠팡,724945.3915323669,66,52,13,2.0,2128846.3489048867
2026-01-30,토스,724945.3915323669,102,86,23,5.0,5383916.559569523
2026-01-31,search,1689.6131381971695,8,6,2,0.0,0.0
2026-01-31,social,4228.374233482316,18,14,6,1.0,935.0
2026-01-31,구글,3571807.704302304,499,383,143,36.0,38840950.54349552
2026-01-31,네이버,1379268.7996449913,156,118,35,8.0,9100260.931342632
2026-01-31,메타,3150255.404487044,535,424,148,28.0,24675413.34935539
2026-01-31,카카오,2705949.825324217,449,348,123,35.0,34464583.91793058
2026-01-31,쿠팡,714375.5119329265,50,36,11,2.0,1302345.5693050898
2026-01-31,토스,714375.5119329265,86,66,24,4.0,3548552.158100077
2026-02-01,search,6487.666583017716,28,22,10,1.0,1071.0
2026-02-01,social,2612.152196005997,12,9,4,0.0,0.0
2026-02-01,구글,3605271.7112058746,806,649,249,56.0,60262308.4648362
2026-02-01,네이버,1380799.375491215,265,195,67,19.0,16475879.594808841
2026-02-01,메타,3164249.64106717,662,498,162,43.0,43194816.14696318
2026-02-01,카카오,2821677.8653802844,454,360,115,29.0,28965789.087100755
2026-02-01,쿠팡,722531.1140996427,92,61,23,1.0,540450.2334581463
2026-02-01,토스,722531.1140996427,91,61,29,4.0,5303839.464389585
2026-02-02,search,2758.0086136403306,11,9,4,0.0,0.0
2026-02-02,social,5790.584466050304,25,18,8,1.0,1050.0
2026-02-02,구글,3699077.444194677,948,752,257,56.0,65164105.77543907
2026-02-02,네이버,1421146.220475471,372,294,80,12.0,10496549.781149594
2026-02-02,메타,3314699.7603848903,834,615,209,55.0,52483381.66054543
2026-02-02,카카오,2898549.2039329377,380,306,96,23.0,22258455.576169834
2026-02-02,쿠팡,744125.5621430408,57,37,9,3.0,3078812.3102660784
2026-02-02,토스,744125.5621430408,125,93,28,6.0,5717399.822276189
2026-02-03,search,7454.862982804922,34,26,11,2.0,2520.0
2026-02-03,social,4137.276013446397,20,16,7,1.0,1050.0
2026-02-03,구글,3763099.0327194366,1065,860,322,77.0,82398991.57364121
2026-02-03,네이버,1486323.8344891355,234,177,54,8.0,6538845.961917756
2026-02-03,메타,3470390.3922484037,519,390,137,28.0,29518733.0273234
2026-02-03,카카오,2916554.528722202,322,260,81,20.0,22835411.051597696
2026-02-03,쿠팡,762645.0549724228,71,51,16,3.0,2622397.714994519
2026-02-03,토스,762645.0549724228,95,73,21,8.0,8520353.16999419
2026-02-04,search,3068.925166225125,14,10,5,1.0,1260.0
2026-02-04,social,5483.075009473316,23,19,9,1.0,1050.0
2026-02-04,구글,3828206.328955491,511,414,160,26.0,29506088.966128893
2026-02-04,네이버,1490867.739237473,223,163,52,10.0,9119249.138970573
2026-02-04,메타,3484741.437157745,434,336,111,20.0,21062006.471416432
2026-02-04,카카오,2848086.169110564,520,396,127,25.0,23957973.105217893
2026-02-04,쿠팡,772157.6772696462,59,43,16,4.0,4424527.5275550485
2026-02-04,토스,772157.6772696462,106,77,14,1.0,1660676.7529339355
2026-02-05,search,2714.330075340803,12,9,4,0.0,0.0
2026-02-05,social,6462.865988297825,28,22,10,2.0,2100.0
2026-02-05,구글,3774572.358634925,585,471,176,39.0,44475272.76161209
2026-02-05,네이버,1459682.0059990734,174,130,38,9.0,7805903.999412186
2026-02-05,메타,3418862.039934069,551,426,124,34.0,32221161.343433715
2026-02-05,카카오,2742734.143014396,407,327,117,27.0,30397082.795137748
2026-02-05,쿠팡,759150.1391880411,79,55,17,0.0,0.0
2026-02-05,토스,759150.1391880411,87,62,25,5.0,4619662.463688463
2026-02-06,search,7810.257973531266,34,27,13,3.0,3780.0
2026-02-06,social,3057.291504161779,15,11,5,1.0,1050.0
2026-02-06,구글,3693634.22552742,435,334,122,28.0,31619765.056807492
2026-02-06,네이버,1418131.5037398266,184,144,47,6.0,5556434.783375273
2026-02-06,메타,3330467.3723682426,324,255,75,10.0,11565317.128211236
2026-02-06,카카오,2617630.293887636,402,310,104,21.0,19483788.74163714
2026-02-06,쿠팡,741480.0289551704,69,41,12,5.0,5616972.867508263
2026-02-06,토스,741480.0289551704,66,48,14,3.0,3606618.5236440348
2026-02-07,search,6657.856922056382,30,23,10,2.0,2142.0
2026-02-07,social,2353.514689669279,8,6,2,0.0,0.0
2026-02-07,구글,3663129.225623952,472,370,139,29.0,35289806.68418405
2026-02-07,네이버,1392280.8950557134,171,127,33,7.0,9155190.517890051
2026-02-07,메타,3293524.93065454,559,435,133,34.0,31212973.21025036
2026-02-07,카카오,2559697.137098352,332,251,73,15.0,17963554.067350585
2026-02-07,쿠팡,734415.4146270866,68,48,15,0.0,0.0
2026-02-07,토스,734415.4146270866,77,55,20,3.0,4051324.3649073774
2026-02-08,search,4073.684812820452,18,14,6,1.0,1071.0
2026-02-08,social,4973.82602357006,21,16,7,1.0,892.0
2026-02-08,구글,3731625.62885294,519,409,139,30.0,34404820.480327375
2026-02-08,네이버,1416505.8940576124,315,240,64,10.0,9241197.399586845
2026-02-08,메타,3364163.461613944,415,320,103,25.0,26005321.077324003
2026-02-08,카카오,2551409.477772058,352,270,73,13.0,15263125.238432446
2026-02-08,쿠팡,747488.3459470805,78,59,16,3.0,2781289.785585845
2026-02-08,토스,747488.3459470805,72,51,18,0.0,0.0
2026-02-09,search,3031.895277026544,13,10,4,0.0,0.0
2026-02-09,social,6175.084840374354,27,22,10,2.0,2100.0
2026-02-09,구글,3856340.1014859015,757,588,215,57.0,67536840.34593284
2026-02-09,네이버,1504593.9481801365,187,144,38,8.0,7457243.673531496
2026-02-09,메타,3455235.1811627173,620,457,150,36.0,40606851.87090154
2026-02-09,카카오,2605714.6419663783,394,306,99,22.0,24098927.837550502
2026-02-09,쿠팡,772024.1134119004,67,49,16,2.0,1601349.3014896656
2026-02-09,토스,772024.1134119004,127,85,26,7.0,9786522.56213109
2026-02-10,search,4130.095140719787,19,14,6,1.0,1260.0
2026-02-10,social,2742.934650311495,12,8,3,0.0,0.0
2026-02-10,구글,3966302.531380125,596,480,181,41.0,48066755.44739267
2026-02-10,네이버,1530608.9246953945,263,206,59,11.0,11936345.857198771
2026-02-10,메타,3516304.509279568,484,350,109,25.0,22983791.8263378
2026-02-10,카카오,2706918.280456638,502,396,136,32.0,34140029.20282087
2026-02-10,쿠팡,793751.9668005931,91,70,31,3.0,2679868.9029011177
2026-02-10,토스,793751.9668005931,127,92,30,7.0,8323127.728719575
2026-02-11,search,6258.61706188405,29,22,9,2.0,2520.0
2026-02-11,social,3298.2339683148475,15,11,5,1.0,1050.0
2026-02-11,구글,3947696.426934366,551,438,159,37.0,40601500.13177752
2026-02-11,네이버,1533496.476778956,197,152,38,7.0,7054999.211905123
2026-02-11,메타,3487692.1927991137,624,483,146,33.0,31281074.945259295
2026-02-11,카카오,2791992.248808951,342,283,101,17.0,18284065.498724394
2026-02-11,쿠팡,789858.7347278424,103,81,26,7.0,4872934.068479378
2026-02-11,토스,789858.7347278424,94,69,31,6.0,4935960.478768047
2026-02-12,search,3910.1973779577247,17,13,6,1.0,1260.0
2026-02-12,social,3022.249220070872,14,10,4,0.0,0.0
2026-02-12,구글,3850292.85920905,602,490,175,42.0,50806912.150174215
2026-02-12,네이버,1490947.0364308744,217,171,42,5.0,4608505.051287
