date,channel,spend,leads,tm_attempts,tm_connected,contracts,premium,cpl,cpa_contract,connect_rate,close_rate,leads_per_spend,attempts_per_lead,connected_per_attempt,contracts_per_connected,premium_per_contract,roi,roi_implied
2025-10-05,naver,25.35,19,13,5,1,1499.89,1.3342105263157895,25.35,0.38461538461538464,0.2,0.7495069033530571,0.6842105263157895,0.38461538461538464,0.2,1499.89,59.167258382643,59.167258382643006
2025-10-06,naver,34.09,9,8,3,1,1787.8,3.7877777777777784,34.09,0.375,0.3333333333333333,0.2640070401877383,0.8888888888888888,0.375,0.3333333333333333,1787.8,52.44353182751539,52.44353182751538
2025-10-07,naver,34.28,10,9,2,2,2692.73,3.428,17.14,0.2222222222222222,1.0,0.29171528588098017,0.9,0.2222222222222222,1.0,1346.365,78.55105017502918,78.55105017502918
2025-10-08,naver,35.96,10,8,2,0,0.0,3.596,,0.25,0.0,0.27808676307007785,0.8,0.25,0.0,,0.0,
2025-10-09,naver,39.22,11,11,4,0,0.0,3.5654545454545454,,0.36363636363636365,0.0,0.2804691483936767,1.0,0.36363636363636365,0.0,,0.0,
2025-10-10,naver,42.52,13,10,3,0,0.0,3.270769230769231,,0.3,0.0,0.3057384760112888,0.7692307692307693,0.3,0.0,,0.0,
2025-10-11,naver,30.37,15,12,4,1,1998.66,2.0246666666666666,30.37,0.3333333333333333,0.25,0.4939084622983207,0.8,0.3333333333333333,0.25,1998.66,65.81033915047745,65.81033915047745
2025-10-12,naver,23.89,19,13,5,0,0.0,1.2573684210526317,,0.38461538461538464,0.0,0.795311845960653,0.6842105263157895,0.38461538461538464,0.0,,0.0,
2025-10-13,naver,34.55,11,11,4,2,2151.86,3.1409090909090907,17.275,0.36363636363636365,0.5,0.31837916063675836,1.0,0.36363636363636365,0.5,1075.93,62.282489146164984,62.28248914616499
2025-10-14,naver,39.18,13,9,3,1,669.45,3.0138461538461536,39.18,0.3333333333333333,0.3333333333333333,0.33180193976518635,0.6923076923076923,0.3333333333333333,0.3333333333333333,669.45,17.08652373660031,17.086523736600306
2025-10-15,naver,40.03,11,9,5,2,1686.56,3.639090909090909,20.015,0.5555555555555556,0.4,0.2747939045715713,0.8181818181818182,0.5555555555555556,0.4,843.28,42.13240069947539,42.132400699475404
2025-10-16,naver,40.43,23,18,6,0,0.0,1.7578260869565216,,0.3333333333333333,0.0,0.5688844917140737,0.782608695652174,0.3333333333333333,0.0,,0.0,
2025-10-17,naver,39.1,18,12,5,1,1420.78,2.1722222222222225,39.1,0.4166666666666667,0.2,0.46035805626598464,0.6666666666666666,0.4166666666666667,0.2,1420.78,36.33708439897698,36.33708439897698
2025-10-18,naver,32.37,11,8,3,2,1756.13,2.9427272727272724,16.185,0.375,0.6666666666666666,0.3398208217485326,0.7272727272727273,0.375,0.6666666666666666,878.065,54.25177633611369,54.25177633611369
2025-10-19,naver,25.5,15,15,4,1,1086.33,1.7,25.5,0.26666666666666666,0.25,0.5882352941176471,1.0,0.26666666666666666,0.25,1086.33,42.601176470588236,42.60117647058823
2025-10-20,naver,34.06,14,12,3,2,1739.31,2.432857142857143,17.03,0.25,0.6666666666666666,0.41103934233705225,0.8571428571428571,0.25,0.6666666666666666,869.655,51.06605989430416,51.06605989430416
2025-10-21,naver,38.83,20,14,4,1,628.88,1.9415,38.83,0.2857142857142857,0.25,0.5150656708730363,0.7,0.2857142857142857,0.25,628.88,16.195724954931755,16.19572495493175
2025-10-22,naver,41.09,5,5,1,0,0.0,8.218,,0.2,0.0,0.12168410805548795,1.0,0.2,0.0,,0.0,
2025-10-23,naver,34.05,12,9,3,2,2921.91,2.8375,17.025,0.3333333333333333,0.6666666666666666,0.3524229074889868,0.75,0.3333333333333333,0.6666666666666666,1460.955,85.81233480176212,85.81233480176209
2025-10-24,naver,45.5,11,16,6,0,0.0,4.136363636363637,,0.375,0.0,0.24175824175824176,1.4545454545454546,0.375,0.0,,0.0,
2025-10-25,naver,34.56,15,13,6,2,2972.14,2.3040000000000003,17.28,0.46153846153846156,0.3333333333333333,0.43402777777777773,0.8666666666666667,0.46153846153846156,0.3333333333333333,1486.07,85.99942129629629,85.99942129629628
2025-10-26,naver,24.35,13,10,4,3,4492.73,1.873076923076923,8.116666666666667,0.4,0.75,0.5338809034907597,0.7692307692307693,0.4,0.75,1497.5766666666666,184.50636550308005,184.50636550308008
2025-10-27,naver,32.41,20,19,6,0,0.0,1.6204999999999998,,0.3157894736842105,0.0,0.6170934896636842,0.95,0.3157894736842105,0.0,,0.0,
2025-10-28,naver,42.52,14,8,1,1,827.86,3.0371428571428574,42.52,0.125,1.0,0.3292568203198495,0.5714285714285714,0.125,1.0,827.86,19.46989651928504,19.469896519285044
2025-10-29,naver,39.32,14,11,4,2,2984.03,2.8085714285714287,19.66,0.36363636363636365,0.5,0.3560528992878942,0.7857142857142857,0.36363636363636365,0.5,1492.015,75.89089521871821,75.89089521871821
2025-10-30,naver,41.78,19,19,7,0,0.0,2.1989473684210528,,0.3684210526315789,0.0,0.45476304451890853,1.0,0.3684210526315789,0.0,,0.0,
2025-10-31,naver,38.76,23,18,6,2,2070.03,1.6852173913043478,19.38,0.3333333333333333,0.3333333333333333,0.5933952528379773,0.782608695652174,0.3333333333333333,0.3333333333333333,1035.015,53.40634674922602,53.40634674922602
2025-11-01,naver,29.92,20,13,7,1,1503.15,1.496,29.92,0.5384615384615384,0.14285714285714285,0.6684491978609626,0.65,0.5384615384615384,0.14285714285714285,1503.15,50.2389705882353,50.23897058823529
2025-11-02,naver,23.98,19,14,6,0,0.0,1.2621052631578948,,0.42857142857142855,0.0,0.7923269391159299,0.7368421052631579,0.42857142857142855,0.0,,0.0,
2025-11-03,naver,32.59,10,11,5,2,4233.34,3.2590000000000003,16.295,0.45454545454545453,0.4,0.30684258975145745,1.1,0.45454545454545453,0.4,2116.67,129.8969008898435,129.8969008898435
2025-11-04,naver,33.07,10,9,2,0,0.0,3.307,,0.2222222222222222,0.0,0.3023888720895071,0.9,0.2222222222222222,0.0,,0.0,
2025-11-05,naver,38.13,13,9,3,1,708.34,2.933076923076923,38.13,0.3333333333333333,0.3333333333333333,0.34093889325990034,0.6923076923076923,0.3333333333333333,0.3333333333333333,708.34,18.5769735116706,18.576973511670598
2025-11-06,naver,41.91,12,8,3,1,1394.47,3.4924999999999997,41.91,0.375,0.3333333333333333,0.2863278453829635,0.6666666666666666,0.375,0.3333333333333333,1394.47,33.272965879265094,33.272965879265094
2025-11-07,naver,35.92,15,11,3,1,1315.31,2.3946666666666667,35.92,0.2727272727272727,0.3333333333333333,0.4175946547884187,0.7333333333333333,0.2727272727272727,0.3333333333333333,1315.31,36.61776169265033,36.61776169265032
2025-11-08,naver,34.81,15,13,5,0,0.0,2.320666666666667,,0.38461538461538464,0.0,0.4309106578569376,0.8666666666666667,0.38461538461538464,0.0,,0.0,
2025-11-09,naver,25.66,12,12,5,1,1005.35,2.138333333333333,25.66,0.4166666666666667,0.2,0.4676539360872954,1.0,0.4166666666666667,0.2,1005.35,39.179657053780204,39.17965705378021
2025-11-10,naver,34.7,9,9,2,0,0.0,3.855555555555556,,0.2222222222222222,0.0,0.25936599423631124,1.0,0.2222222222222222,0.0,,0.0,
2025-11-11,naver,34.09,14,12,5,1,1189.01,2.435,34.09,0.4166666666666667,0.2,0.4106776180698152,0.8571428571428571,0.4166666666666667,0.2,1189.01,34.878556761513636,34.87855676151364
2025-11-12,naver,37.01,18,12,4,0,0.0,2.056111111111111,,0.3333333333333333,0.0,0.4863550391786004,0.6666666666666666,0.3333333333333333,0.0,,0.0,
2025-11-13,naver,38.02,10,5,0,0,0.0,3.8020000000000005,,0.0,,0.2630194634402946,0.5,0.0,,,0.0,
2025-11-14,naver,36.83,11,10,3,1,823.56,3.348181818181818,36.83,0.3,0.3333333333333333,0.2986695628563671,0.9090909090909091,0.3,0.3333333333333333,823.56,22.361118653271788,22.361118653271788
2025-11-15,naver,29.04,16,10,4,0,0.0,1.815,,0.4,0.0,0.5509641873278237,0.625,0.4,0.0,,0.0,
2025-11-16,naver,28.14,21,16,7,1,1076.33,1.34,28.14,0.4375,0.14285714285714285,0.7462686567164178,0.7619047619047619,0.4375,0.14285714285714285,1076.33,38.24911158493248,38.24911158493247
2025-11-17,naver,30.2,14,12,4,1,902.78,2.157142857142857,30.2,0.3333333333333333,0.25,0.4635761589403974,0.8571428571428571,0.3333333333333333,0.25,902.78,29.893377483443707,29.89337748344371
2025-11-18,naver,32.36,6,3,2,2,2220.72,5.3933333333333335,16.18,0.6666666666666666,1.0,0.1854140914709518,0.5,0.6666666666666666,1.0,1110.36,68.62546353522868,68.62546353522868
2025-11-19,naver,47.45,17,12,4,0,0.0,2.7911764705882356,,0.3333333333333333,0.0,0.35827186512118014,0.7058823529411765,0.3333333333333333,0.0,,0.0,
2025-11-20,naver,35.46,16,13,3,0,0.0,2.21625,,0.23076923076923078,0.0,0.4512126339537507,0.8125,0.23076923076923078,0.0,,0.0,
2025-11-21,naver,39.9,17,15,4,1,2423.36,2.347058823529412,39.9,0.26666666666666666,0.25,0.4260651629072682,0.8823529411764706,0.26666666666666666,0.25,2423.36,60.7358395989975,60.7358395989975
2025-11-22,naver,29.78,23,21,8,2,2391.32,1.2947826086956522,14.89,0.38095238095238093,0.25,0.7723304231027535,0.9130434782608695,0.38095238095238093,0.25,1195.66,80.29952988582941,80.2995298858294
2025-11-23,naver,25.78,10,9,4,0,0.0,2.5780000000000003,,0.4444444444444444,0.0,0.3878975950349108,0.9,0.4444444444444444,0.0,,0.0,
2025-11-24,naver,38.53,14,11,4,0,0.0,2.7521428571428572,,0.36363636363636365,0.0,0.3633532312483779,0.7857142857142857,0.36363636363636365,0.0,,0.0,
2025-11-25,naver,40.16,14,10,5,1,1047.19,2.8685714285714283,40.16,0.5,0.2,0.34860557768924305,0.7142857142857143,0.5,0.2,1047.19,26.07544820717132,26.075448207171323
2025-11-26,naver,39.9,15,10,5,0,0.0,2.6599999999999997,,0.5,0.0,0.3759398496240602,0.6666666666666666,0.5,0.0,,0.0,
2025-11-27,naver,37.6,15,11,5,3,3300.46,2.506666666666667,12.533333333333333,0.45454545454545453,0.6,0.39893617021276595,0.7333333333333333,0.45454545454545453,0.6,1100.1533333333334,87.7781914893617,87.77819148936169
2025-11-28,naver,32.05,9,8,2,1,2192.99,3.561111111111111,32.05,0.25,0.5,0.280811232449298,0.8888888888888888,0.25,0.5,2192.99,68.42402496099844,68.42402496099844
2025-11-29,naver,26.79,21,17,8,1,895.64,1.2757142857142856,26.79,0.47058823529411764,0.125,0.7838745800671892,0.8095238095238095,0.47058823529411764,0.125,895.64,33.43187756625607,33.43187756625607
2025-11-30,naver,24.99,11,5,2,2,5358.07,2.2718181818181815,12.495,0.4,1.0,0.4401760704281713,0.45454545454545453,0.4,1.0,2679.035,214.40856342537015,214.40856342537018
2025-12-01,naver,37.99,12,8,2,0,0.0,3.1658333333333335,,0.25,0.0,0.315872598052119,0.6666666666666666,0.25,0.0,,0.0,
2025-12-02,naver,41.75,11,11,3,0,0.0,3.7954545454545454,,0.2727272727272727,0.0,0.2634730538922156,1.0,0.2727272727272727,0.0,,0.0,
2025-12-03,naver,45.7,8,7,3,0,0.0,5.7125,,0.42857142857142855,0.0,0.175054704595186,0.875,0.42857142857142855,0.0,,0.0,
2025-12-04,naver,44.89,18,12,3,1,2778.26,2.493888888888889,44.89,0.25,0.3333333333333333,0.40098017375807526,0.6666666666666666,0.25,0.3333333333333333,2778.26,61.89039875250613,61.89039875250612
2025-12-05,naver,40.21,19,20,8,0,0.0,2.1163157894736844,,0.4,0.0,0.47251927381248443,1.0526315789473684,0.4,0.0,,0.0,
2025-12-06,naver,31.5,25,20,6,1,2145.67,1.26,31.5,0.3,0.16666666666666666,0.7936507936507936,0.8,0.3,0.16666666666666666,2145.67,68.11650793650794,68.11650793650793
2025-12-07,naver,30.84,20,17,6,1,636.24,1.542,30.84,0.35294117647058826,0.16666666666666666,0.648508430609598,0.85,0.35294117647058826,0.16666666666666666,636.24,20.63035019455253,20.63035019455253
2025-12-08,naver,37.5,12,10,3,1,632.2,3.125,37.5,0.3,0.3333333333333333,0.32,0.8333333333333334,0.3,0.3333333333333333,632.2,16.858666666666668,16.858666666666668
2025-12-09,naver,35.23,15,11,4,0,0.0,2.3486666666666665,,0.36363636363636365,0.0,0.42577348850411584,0.7333333333333333,0.36363636363636365,0.0,,0.0,
2025-12-10,naver,45.11,7,4,1,0,0.0,6.444285714285714,,0.25,0.0,0.15517623586787851,0.5714285714285714,0.25,0.0,,0.0,
2025-12-11,naver,39.42,13,15,5,0,0.0,3.0323076923076924,,0.3333333333333333,0.0,0.3297818366311517,1.1538461538461537,0.3333333333333333,0.0,,0.0,
2025-12-12,naver,40.61,12,12,6,0,0.0,3.3841666666666668,,0.5,0.0,0.2954937207584339,1.0,0.5,0.0,,0.0,
2025-12-13,naver,34.84,18,16,7,0,0.0,1.9355555555555557,,0.4375,0.0,0.5166475315729047,0.8888888888888888,0.4375,0.0,,0.0,
2025-12-14,naver,30.13,13,12,5,0,0.0,2.3176923076923077,,0.4166666666666667,0.0,0.431463657484235,0.9230769230769231,0.4166666666666667,0.0,,0.0,
2025-12-15,naver,40.96,17,12,4,1,1593.15,2.4094117647058826,40.96,0.3333333333333333,0.25,0.4150390625,0.7058823529411765,0.3333333333333333,0.25,1593.15,38.895263671875,38.895263671875
2025-12-16,naver,36.29,15,15,6,2,1532.48,2.4193333333333333,18.145,0.4,0.3333333333333333,0.41333700744006613,1.0,0.4,0.3333333333333333,766.24,42.22871314411684,42.22871314411684
2025-12-17,naver,43.29,19,14,6,1,949.38,2.278421052631579,43.29,0.42857142857142855,0.16666666666666666,0.4389004389004389,0.7368421052631579,0.42857142857142855,0.16666666666666666,949.38,21.93069993069993,21.93069993069993
2025-12-18,naver,43.91,15,13,4,1,1558.84,2.927333333333333,43.91,0.3076923076923077,0.25,0.3416078342063312,0.8666666666666667,0.3076923076923077,0.25,1558.84,35.500797084946484,35.500797084946484
2025-12-19,naver,46.25,10,5,2,2,2264.58,4.625,23.125,0.4,1.0,0.21621621621621623,0.5,0.4,1.0,1132.29,48.96389189189189,48.96389189189189
2025-12-20,naver,33.2,12,6,0,0,0.0,2.766666666666667,,0.0,,0.36144578313253006,0.5,0.0,,,0.0,
2025-12-21,naver,23.73,16,13,6,2,1574.77,1.483125,11.865,0.46153846153846156,0.3333333333333333,0.67425200168563,0.8125,0.46153846153846156,0.3333333333333333,787.385,66.36198904340498,66.36198904340498
2025-12-22,naver,38.48,18,13,7,0,0.0,2.1377777777777776,,0.5384615384615384,0.0,0.4677754677754678,0.7222222222222222,0.5384615384615384,0.0,,0.0,
2025-12-23,naver,40.11,16,9,3,2,2515.9,2.506875,20.055,0.3333333333333333,0.6666666666666666,0.3989030167040638,0.5625,0.3333333333333333,0.6666666666666666,1257.95,62.72500623285964,62.72500623285963
2025-12-24,naver,37.33,12,11,2,2,3249.35,3.1108333333333333,18.665,0.18181818181818182,1.0,0.32145727297080096,0.9166666666666666,0.18181818181818182,1.0,1624.675,87.04393249397268,87.04393249397266
2025-12-25,naver,37.67,17,18,7,1,1445.73,2.2158823529411764,37.67,0.3888888888888889,0.14285714285714285,0.4512874966817096,1.0588235294117647,0.3888888888888889,0.14285714285714285,1445.73,38.37881603397929,38.37881603397929
2025-12-26,naver,37.87,11,12,3,1,1578.87,3.4427272727272724,37.87,0.25,0.3333333333333333,0.29046738843411674,1.0909090909090908,0.25,0.3333333333333333,1578.87,41.69184050699762,41.691840506997615
2025-12-27,naver,32.49,18,14,4,2,2245.69,1.8050000000000002,16.245,0.2857142857142857,0.5,0.5540166204986149,0.7777777777777778,0.2857142857142857,0.5,1122.845,69.11942136041858,69.11942136041858
2025-12-28,naver,31.22,18,14,6,2,1115.04,1.7344444444444445,15.61,0.42857142857142855,0.3333333333333333,0.5765534913516976,0.7777777777777778,0.42857142857142855,0.3333333333333333,557.52,35.7155669442665,35.71556694426649
2025-12-29,naver,39.54,16,15,6,1,999.08,2.47125,39.54,0.4,0.16666666666666666,0.4046535154274153,0.9375,0.4,0.16666666666666666,999.08,25.26757713707638,25.267577137076383
2025-12-30,naver,47.04,13,13,4,2,1639.12,3.6184615384615384,23.52,0.3076923076923077,0.5,0.2763605442176871,1.0,0.3076923076923077,0.5,819.56,34.845238095238095,34.845238095238095
2025-12-31,naver,43.48,7,5,1,1,1051.81,6.211428571428571,43.48,0.2,1.0,0.1609935602575897,0.7142857142857143,0.2,1.0,1051.81,24.19066237350506,24.190662373505063
2026-01-01,naver,40.14,20,16,6,1,1271.79,2.007,40.14,0.375,0.16666666666666666,0.4982561036372696,0.8,0.375,0.16666666666666666,1271.79,31.68385650224215,31.683856502242154
2026-01-02,naver,54.88,16,13,4,0,0.0,3.43,,0.3076923076923077,0.0,0.29154518950437314,0.8125,0.3076923076923077,0.0,,0.0,
2026-01-03,naver,39.54,16,14,4,1,1092.44,2.47125,39.54,0.2857142857142857,0.25,0.4046535154274153,0.875,0.2857142857142857,0.25,1092.44,27.628730399595348,27.628730399595348
2026-01-04,naver,32.1,16,13,4,2,2472.28,2.00625,16.05,0.3076923076923077,0.5,0.4984423676012461,0.8125,0.3076923076923077,0.5,1236.14,77.01806853582555,77.01806853582555
2026-01-05,naver,43.17,8,6,2,0,0.0,5.39625,,0.3333333333333333,0.0,0.1853138753764188,0.75,0.3333333333333333,0.0,,0.0,
2026-01-06,naver,42.71,12,12,4,2,2933.91,3.5591666666666666,21.355,0.3333333333333333,0.5,0.28096464528213533,1.0,0.3333333333333333,0.5,1466.955,68.69374853664247,68.69374853664246
2026-01-07,naver,49.87,14,14,3,0,0.0,3.562142857142857,,0.21428571428571427,0.0,0.2807298977341087,1.0,0.21428571428571427,0.0,,0.0,
2026-01-08,naver,40.46,21,18,7,1,1156.49,1.9266666666666667,40.46,0.3888888888888889,0.14285714285714285,0.5190311418685121,0.8571428571428571,0.3888888888888889,0.14285714285714285,1156.49,28.58353929807217,28.583539298072164
2026-01-09,naver,44.36,24,23,5,0,0.0,1.8483333333333334,,0.21739130434782608,0.0,0.5410279531109108,0.9583333333333334,0.21739130434782608,0.0,,0.0,
2026-01-10,naver,37.21,9,6,2,1,2343.34,4.134444444444444,37.21,0.3333333333333333,0.5,0.24187046492878259,0.6666666666666666,0.3333333333333333,0.5,2343.34,62.97608169846816,62.97608169846815
2026-01-11,naver,31.86,9,10,3,3,2503.99,3.54,10.62,0.3,1.0,0.2824858757062147,1.1111111111111112,0.3,1.0,834.6633333333333,78.59353421217827,78.59353421217827
2026-01-12,naver,44.21,11,10,4,0,0.0,4.0190909090909095,,0.4,0.0,0.24881248586292692,0.9090909090909091,0.4,0.0,,0.0,
2026-01-13,naver,45.13,16,19,7,2,1978.43,2.820625,22.565,0.3684210526315789,0.2857142857142857,0.35453135386660756,1.1875,0.3684210526315789,0.2857142857142857,989.215,43.83846665189453,43.83846665189452
2026-01-14,naver,49.12,15,10,5,1,1792.17,3.2746666666666666,49.12,0.5,0.2,0.30537459283387625,0.6666666666666666,0.5,0.2,1792.17,36.48554560260587,36.48554560260587
2026-01-15,naver,49.87,12,8,2,2,1275.02,4.155833333333333,24.935,0.25,1.0,0.24062562662923603,0.6666666666666666,0.25,1.0,637.51,25.566873872067376,25.566873872067376
2026-01-16,naver,40.76,16,14,5,1,543.78,2.5475,40.76,0.35714285714285715,0.2,0.39254170755642787,0.875,0.35714285714285715,0.2,543.78,13.341020608439647,13.341020608439647
2026-01-17,naver,38.4,9,8,3,1,1058.83,4.266666666666667,38.4,0.375,0.3333333333333333,0.234375,0.8888888888888888,0.375,0.3333333333333333,1058.83,27.573697916666667,27.573697916666664
2026-01-18,naver,33.9,9,11,2,1,1269.98,3.7666666666666666,33.9,0.18181818181818182,0.5,0.26548672566371684,1.2222222222222223,0.18181818181818182,0.5,1269.98,37.462536873156346,37.46253687315635
2026-01-19,naver,47.97,13,9,5,1,479.98,3.69,47.97,0.5555555555555556,0.2,0.2710027100271003,0.6923076923076923,0.5555555555555556,0.2,479.98,10.005836981446738,10.00583698144674
2026-01-20,naver,41.27,21,19,5,0,0.0,1.9652380952380955,,0.2631578947368421,0.0,0.5088441967530893,0.9047619047619048,0.2631578947368421,0.0,,0.0,
2026-01-21,naver,45.18,22,20,7,2,2853.56,2.0536363636363637,22.59,0.35,0.2857142857142857,0.4869411243913236,0.9090909090909091,0.35,0.2857142857142857,1426.78,63.159805223550244,63.15980522355023
2026-01-22,naver,50.24,18,16,6,0,0.0,2.7911111111111113,,0.375,0.0,0.35828025477707004,0.8888888888888888,0.375,0.0,,0.0,
2026-01-23,naver,46.79,22,16,6,3,4089.67,2.126818181818182,15.596666666666666,0.375,0.5,0.4701859371660611,0.7272727272727273,0.375,0.5,1363.2233333333334,87.40478734772388,87.40478734772387
2026-01-24,naver,38.17,13,13,4,2,3215.1,2.936153846153846,19.085,0.3076923076923077,0.5,0.34058160859313596,1.0,0.3076923076923077,0.5,1607.55,84.2310715221378,84.23107152213781
2026-01-25,naver,29.33,8,9,4,0,0.0,3.66625,,0.4444444444444444,0.0,0.2727582679849983,1.125,0.4444444444444444,0.0,,0.0,
2026-01-26,naver,42.03,20,17,4,0,0.0,2.1015,,0.23529411764705882,0.0,0.4758505829169641,0.85,0.23529411764705882,0.0,,0.0,
2026-01-27,naver,39.78,18,15,5,1,910.3,2.21,39.78,0.3333333333333333,0.2,0.45248868778280543,0.8333333333333334,0.3333333333333333,0.2,910.3,22.883358471593763,22.883358471593766
2026-01-28,naver,49.06,15,12,4,1,600.29,3.2706666666666666,49.06,0.3333333333333333,0.25,0.3057480635955972,0.8,0.3333333333333333,0.25,600.29,12.235833673053403,12.235833673053401
2026-01-29,naver,45.71,17,13,4,3,5145.51,2.688823529411765,15.236666666666666,0.3076923076923077,0.75,0.37190986654998903,0.7647058823529411,0.3076923076923077,0.75,1715.17,112.56858455480202,112.56858455480202
2026-01-30,naver,43.62,15,13,5,1,603.34,2.908,43.62,0.38461538461538464,0.2,0.343878954607978,0.8666666666666667,0.38461538461538464,0.2,603.34,13.831728564878498,13.8317285648785
2026-01-31,naver,40.35,14,11,5,0,0.0,2.882142857142857,,0.45454545454545453,0.0,0.3469640644361834,0.7857142857142857,0.45454545454545453,0.0,,0.0,
2026-02-01,naver,23.19,12,8,2,1,446.0,1.9325,23.19,0.25,0.5,0.517464424320828,0.6666666666666666,0.25,0.5,446.0,19.23242777059077,19.23242777059077
2026-02-02,naver,29.8,15,10,4,0,0.0,1.9866666666666668,,0.4,0.0,0.5033557046979865,0.6666666666666666,0.4,0.0,,0.0,
2026-02-03,naver,31.93,15,10,4,1,1360.55,2.1286666666666667,31.93,0.4,0.25,0.4697776385844034,0.6666666666666666,0.4,0.25,1360.55,42.61039774506733,42.61039774506734
2026-02-04,naver,30.91,10,8,2,0,0.0,3.091,,0.25,0.0,0.3235198964736331,0.8,0.25,0.0,,0.0,
2026-02-05,naver,38.27,7,6,2,2,1949.78,5.467142857142858,19.135,0.3333333333333333,1.0,0.1829108962633917,0.8571428571428571,0.3333333333333333,1.0,974.89,50.94800104520512,50.94800104520511
2026-02-06,naver,38.84,17,14,5,0,0.0,2.2847058823529416,,0.35714285714285715,0.0,0.4376930998970133,0.8235294117647058,0.35714285714285715,0.0,,0.0,
2026-02-07,naver,30.0,11,10,3,0,0.0,2.727272727272727,,0.3,0.0,0.36666666666666664,0.9090909090909091,0.3,0.0,,0.0,
2026-02-08,naver,22.23,15,11,4,1,1055.99,1.482,22.23,0.36363636363636365,0.25,0.6747638326585695,0.7333333333333333,0.36363636363636365,0.25,1055.99,47.50292397660819,47.50292397660819
2026-02-09,naver,34.39,15,15,5,0,0.0,2.292666666666667,,0.3333333333333333,0.0,0.43617330619366096,1.0,0.3333333333333333,0.0,,0.0,
2026-02-10,naver,33.88,10,7,1,0,0.0,3.3880000000000003,,0.14285714285714285,0.0,0.29515938606847697,0.7,0.14285714285714285,0.0,,0.0,
2026-02-11,naver,35.05,11,8,1,1,731.07,3.186363636363636,35.05,0.125,1.0,0.3138373751783167,0.7272727272727273,0.125,1.0,731.07,20.857917261055636,20.85791726105564
2026-02-12,naver,32.72,21,18,7,0,0.0,1.558095238095238,,0.3888888888888889,0.0,0.6418092909535452,0.8571428571428571,0.3888888888888889,0.0,,0.0,
2026-02-13,naver,39.51,14,8,2,1,432.23,2.822142857142857,39.51,0.25,0.5,0.3543406732472792,0.5714285714285714,0.25,0.5,432.23,10.939762085547963,10.939762085547962
2026-02-14,naver,28.37,9,6,2,1,922.64,3.1522222222222225,28.37,0.3333333333333333,0.5,0.31723651744800846,0.6666666666666666,0.3333333333333333,0.5,922.64,32.521677828692276,32.521677828692276
2026-02-15,naver,23.49,14,13,5,0,0.0,1.6778571428571427,,0.38461538461538464,0.0,0.5959982971477225,0.9285714285714286,0.38461538461538464,0.0,,0.0,
2026-02-16,naver,25.7,19,12,3,1,1237.3,1.3526315789473684,25.7,0.25,0.3333333333333333,0.7392996108949417,0.631578947368421,0.25,0.3333333333333333,1237.3,48.143968871595334,48.14396887159533
2026-02-17,naver,32.28,8,9,2,2,2073.5,4.035,16.14,0.2222222222222222,1.0,0.24783147459727384,1.125,0.2222222222222222,1.0,1036.75,64.23482032218091,64.23482032218091
2026-02-18,naver,36.41,15,15,7,0,0.0,2.427333333333333,,0.4666666666666667,0.0,0.4119747322164241,1.0,0.4666666666666667,0.0,,0.0,
2026-02-19,naver,35.93,16,12,5,0,0.0,2.245625,,0.4166666666666667,0.0,0.44531032563317563,0.75,0.4166666666666667,0.0,,0.0,
2026-02-20,naver,38.28,17,14,4,3,2913.49,2.251764705882353,12.76,0.2857142857142857,0.75,0.44409613375130613,0.8235294117647058,0.2857142857142857,0.75,971.1633333333333,76.1099791013584,76.1099791013584
2026-02-21,naver,28.78,13,13,4,2,3040.32,2.213846153846154,14.39,0.3076923076923077,0.5,0.45170257123002083,1.0,0.3076923076923077,0.5,1520.16,105.6400277970813,105.64002779708132
2026-02-22,naver,21.46,16,12,4,0,0.0,1.34125,,0.3333333333333333,0.0,0.7455731593662628,0.75,0.3333333333333333,0.0,,0.0,
2026-02-23,naver,28.49,8,8,2,0,0.0,3.56125,,0.25,0.0,0.2808002808002808,1.0,0.25,0.0,,0.0,
2026-02-24,naver,34.31,12,8,4,1,926.77,2.859166666666667,34.31,0.5,0.25,0.3497522588166715,0.6666666666666666,0.5,0.25,926.77,27.01165840862722,27.01165840862722
2026-02-25,naver,31.84,14,10,3,0,0.0,2.2742857142857145,,0.3,0.0,0.4396984924623116,0.7142857142857143,0.3,0.0,,0.0,
2026-02-26,naver,31.13,12,8,4,1,1447.42,2.5941666666666667,31.13,0.5,0.25,0.385480244137488,0.6666666666666666,0.5,0.25,1447.42,46.495984580790235,46.495984580790235
2026-02-27,naver,37.18,14,12,4,0,0.0,2.6557142857142857,,0.3333333333333333,0.0,0.37654653039268426,0.8571428571428571,0.3333333333333333,0.0,,0.0,
2026-02-28,naver,34.46,17,16,5,2,1543.83,2.027058823529412,17.23,0.3125,0.4,0.4933255948926291,0.9411764705882353,0.3125,0.4,771.915,44.800638421358094,44.800638421358094
2025-10-01,toss,14.77,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-02,toss,16.31,4,1,0,0,0.0,4.0775,,0.0,,0.24524831391784183,0.25,0.0,,,0.0,
2025-10-03,toss,19.02,6,3,1,0,0.0,3.17,,0.3333333333333333,0.0,0.31545741324921134,0.5,0.3333333333333333,0.0,,0.0,
2025-10-04,toss,14.11,10,9,3,0,0.0,1.411,,0.3333333333333333,0.0,0.7087172218284905,0.9,0.3333333333333333,0.0,,0.0,
